"","year","iso3_o","iso3_d","iso3num_o","iso3num_d","contig","distwces","comlang_off","comlang_ethno","comcol","comrelig","gdp_o","gdp_d","gatt_o","gatt_d","wto_o","wto_d","eu_o","eu_d","rta","rta_coverage","rta_type","entry_cost_o","entry_cost_d","tradeflow_comtrade_o"
"11969",1964,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,57470779.392,59062255.616,1,0,0,0,0,0,0,0,6,NA,NA,9.368
"11970",1965,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,60599263.232,69709152.256,1,0,0,0,0,0,0,0,6,NA,NA,1.057
"11971",1966,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,46669803.52,75879432.192,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11972",1967,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,51014156.288,72057028.608,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11973",1968,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,54016413.696,69993496.576,1,0,0,0,0,0,0,0,6,NA,NA,51.692
"11974",1969,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,59472994.304,78718820.352,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11975",1970,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,63517184,91506212.864,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11976",1971,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,68532273.152,98562023.424,1,0,0,0,0,0,0,0,6,NA,NA,1.275
"11977",1972,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,72716599.296,112159817.728,1,0,0,0,0,0,0,0,6,NA,NA,5.085
"11978",1973,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,87014948.864,136769880.064,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11979",1974,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,101271486.464,142254735.36,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11980",1975,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,100199514.112,161162493.952,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11981",1976,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,104518115.328,151627694.08,1,0,0,0,0,0,0,0,6,NA,NA,NA
"11982",1977,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,123617837.056,172349014.016,1,0,0,0,0,0,0,0,6,NA,NA,619.381
"11983",1978,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,139708694.528,148179566.592,1,0,0,0,0,0,0,0,6,NA,NA,24570.512
"11984",1979,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,155674329.088,176633888.768,1,0,0,0,0,0,0,0,6,NA,NA,28014.686
"11985",1980,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,189594124.288,189400989.696,1,0,0,0,0,0,0,0,6,NA,NA,27863.105
"11986",1981,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,196883480.576,194109571.072,1,0,0,0,0,0,0,0,6,NA,NA,51763.641
"11987",1982,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,204234358.784,203181342.72,1,0,0,0,0,0,0,0,6,NA,NA,12794.519
"11988",1983,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,222090280.96,228454088.704,1,0,0,0,0,0,0,0,6,NA,NA,7679.93
"11989",1984,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,215878238.208,257430421.504,1,0,0,0,0,0,0,0,6,NA,NA,5310.559
"11990",1985,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,236589105.152,306667913.216,1,0,0,0,0,0,0,0,6,NA,NA,24093.682
"11991",1986,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,253352443.904,297831268.352,1,0,0,0,0,0,0,0,6,NA,NA,7213.325
"11992",1987,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,283926986.752,270372536.32,1,0,0,0,0,0,0,0,6,NA,NA,14579.173
"11993",1988,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,301790953.472,309523087.36,1,0,0,0,0,0,0,0,6,NA,NA,45483.805
"11994",1989,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,301233733.632,343974051.84,1,0,0,0,0,0,0,0,6,NA,NA,23269.984
"11995",1990,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,326608027.648,356937334.784,1,0,0,0,0,0,0,0,6,NA,NA,17940.195
"11996",1991,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,274842353.664,379468644.352,1,0,0,0,0,0,0,0,6,NA,NA,48269.973
"11997",1992,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,293262360.576,422660538.368,1,0,0,0,0,0,0,0,6,NA,NA,157847.016
"11998",1993,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,284193718.272,440501207.04,1,0,0,0,0,0,0,0,6,NA,NA,279054.594
"11999",1994,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,333014466.56,559224193.024,1,0,0,0,0,0,0,0,6,NA,NA,254219.297
"12000",1995,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,366599634.944,728007573.504,1,0,1,0,0,0,0,0,6,NA,NA,331691.656
"12001",1996,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,399786901.504,856084643.84,1,0,1,0,0,0,0,0,6,NA,NA,614775.5
"12002",1997,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,423160414.208,952653119.488,1,0,1,0,0,0,0,0,6,NA,NA,718123.125
"12003",1998,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,428741033.984,1019461959.68,1,0,1,0,0,0,0,0,6,NA,NA,427006.219
"12004",1999,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,466867093.504,1083278622.72,1,0,1,0,0,0,0,0,6,NA,NA,542008.563
"12005",2000,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,476609150.976,1198474919.936,1,0,1,0,0,0,0,0,6,NA,NA,734887.75
"12006",2001,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,493954334.72,1324806963.2,1,0,1,1,0,0,0,0,6,NA,NA,922542.375
"12007",2002,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,523968577.536,1453827555.328,1,0,1,1,0,0,1,1,8,NA,NA,1531603.75
"12008",2003,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,618356473.856,1640958787.584,1,0,1,1,0,0,1,1,8,53.4,17.8,2567162
"12009",2004,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,721585635.328,1931644370.944,1,0,1,1,0,0,1,1,8,49.5,15.9,4098514.25
"12010",2005,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,834215018.496,2256902553.6,1,0,1,1,0,0,1,1,8,62,13.6,7183792.5
"12011",2006,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,949116796.928,2712950800.384,1,0,1,1,0,0,1,1,8,78.4,9.3,7829167.5
"12012",2007,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1238700130.304,3494056034.304,1,0,1,1,0,0,1,1,8,74.6,8.4,9491978
"12013",2008,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1224097005.568,4521827237.888,1,0,1,1,0,0,1,1,8,70.1,8.4,10093927
"12014",2009,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1365372436.48,4990233477.12,1,0,1,1,0,0,1,1,8,66.1,4.9,10370052
"12015",2010,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1708458901.504,5930502062.08,1,0,1,1,0,0,1,1,8,50.5,4.5,17439992
"12016",2011,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1880100175.872,7321892159.488,1,0,1,1,0,0,1,1,8,42,3.6,16717786
"12017",2012,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1858744745.984,8229490262.016,1,0,1,1,0,0,1,1,8,43.1,2.1,14729317
"12018",2013,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,1876797161.472,9240270864.384,1,0,1,1,0,0,1,3,8,41.2,1.9,16416825
"12019",2014,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,2035393495.04,10482371002.368,1,0,1,1,0,0,1,3,8,16.2,0.9,13434251
"12020",2015,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,2111751061.504,11064665178.112,1,0,1,1,0,0,1,3,8,14.3,0.7,9576579
"12021",2016,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,2263522476.032,11199145050.112,1,0,1,1,0,0,1,3,8,13.8,0.7,8916073
"12022",2017,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,2652754685.835,12310409370.893,1,0,1,1,0,0,1,3,8,15,1.5,12489174
"12023",2018,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,2713165057.513,13894817549.374,1,0,1,1,0,0,1,3,8,14.4,1.2,16375997
"12024",2019,"IND","CHN",356,156,1,4046.001,0,0,0,0.003,2868929415.617,14342903006.431,1,0,1,1,0,0,1,3,8,7.2,1.1,17278832
"12025",1948,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,NA,NA,1,0,0,0,0,1,0,0,6,NA,NA,NA
"12026",1949,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,20593000.448,NA,1,0,0,0,0,1,0,0,6,NA,NA,NA
"12027",1950,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,19986999.296,NA,1,0,0,0,0,1,0,0,6,NA,NA,NA
"12028",1951,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,20814000.128,NA,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12029",1952,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,20447000.576,NA,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12030",1953,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,21919000.576,NA,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12031",1954,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,20141000.704,NA,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12032",1955,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,21475999.744,42871001.088,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12033",1956,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,24611999.744,47288000.512,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12034",1957,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,24996999.168,51487997.952,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12035",1958,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,28153999.36,55224000.512,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12036",1959,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,29268000.768,59966001.152,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12037",1960,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,37679276.032,72661999.616,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12038",1961,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,39920451.584,82478997.504,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12039",1962,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,42900865.024,90169999.36,1,1,0,0,0,1,0,0,6,NA,NA,32865.328
"12040",1963,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,49271095.296,95860998.144,1,1,0,0,0,1,0,0,6,NA,NA,39691.336
"12041",1964,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,57470779.392,105559998.464,1,1,0,0,0,1,0,0,6,NA,NA,39899.977
"12042",1965,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,60599263.232,114721996.8,1,1,0,0,0,1,0,0,6,NA,NA,36875.059
"12043",1966,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,46669803.52,121880002.56,1,1,0,0,0,1,0,0,6,NA,NA,38199.828
"12044",1967,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,51014156.288,123859001.344,1,1,0,0,0,1,0,0,6,NA,NA,27428.082
"12045",1968,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,54016413.696,134068002.816,1,1,0,0,0,1,0,0,6,NA,NA,36028.719
"12046",1969,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,59472994.304,152280006.656,1,1,0,0,0,1,0,0,6,NA,NA,36155.559
"12047",1970,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,63517184,186179993.6,1,1,0,0,0,1,0,0,6,NA,NA,44944.113
"12048",1971,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,68532273.152,217116999.68,1,1,0,0,0,1,0,0,6,NA,NA,44783.145
"12049",1972,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,72716599.296,259391995.904,1,1,0,0,0,1,0,0,6,NA,NA,73293.891
"12050",1973,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,87014948.864,344220008.448,1,1,0,0,0,1,0,0,6,NA,NA,100973.203
"12051",1974,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,101271486.464,381337010.176,1,1,0,0,0,1,0,0,6,NA,NA,122426.375
"12052",1975,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,100199514.112,420690984.96,1,1,0,0,0,1,0,0,6,NA,NA,129514.969
"12053",1976,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,104518115.328,446782996.48,1,1,0,0,0,1,0,0,6,NA,NA,224998
"12054",1977,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,123617837.056,517054005.248,1,1,0,0,0,1,0,0,6,NA,NA,268619.906
"12055",1978,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,139708694.528,642458976.256,1,1,0,0,0,1,0,0,6,NA,NA,279052.063
"12056",1979,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,155674329.088,762792968.192,1,1,0,0,0,1,0,0,6,NA,NA,376554.25
"12057",1980,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,189594124.288,820626980.864,1,1,0,0,0,1,0,0,6,NA,NA,427927.906
"12058",1981,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,196883480.576,686681030.656,1,1,0,0,0,1,0,0,6,NA,NA,390219.063
"12059",1982,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,204234358.784,658095996.928,1,1,0,0,0,1,0,0,6,NA,NA,327981.313
"12060",1983,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,222090280.96,655738011.648,1,1,0,0,0,1,0,0,6,NA,NA,394130.906
"12061",1984,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,215878238.208,933599969.28,1,1,0,0,0,1,0,0,6,NA,NA,409618.156
"12062",1985,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,236589105.152,989500014.592,1,1,0,0,0,1,0,0,6,NA,NA,423218.469
"12063",1986,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,253352443.904,1034000007.168,1,1,0,0,0,1,0,0,6,NA,NA,575736.188
"12064",1987,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,283926986.752,1082000015.36,1,1,0,0,0,1,0,0,6,NA,NA,816757
"12065",1988,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,301790953.472,1165000048.64,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12066",1989,"IND","DEU",356,280,0,6528.24,0,0,0,0.01,301233733.632,1265999937.536,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12067",1990,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,326608027.648,1764967972.864,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12068",1991,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,274842353.664,1861873958.912,1,1,0,0,0,1,0,0,6,NA,NA,1272324.875
"12069",1992,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,293262360.576,2123130863.616,1,1,0,0,0,1,0,0,6,NA,NA,1594381.25
"12070",1993,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,284193718.272,2068555497.472,1,1,0,0,0,1,0,0,6,NA,NA,1539099.875
"12071",1994,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,333014466.56,2205966139.392,1,1,0,0,0,1,0,0,6,NA,NA,1747669.125
"12072",1995,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,366599634.944,2590500978.688,1,1,1,1,0,1,0,0,6,NA,NA,1971409.25
"12073",1996,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,399786901.504,2501572558.848,1,1,1,1,0,1,0,0,6,NA,NA,1892969.5
"12074",1997,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,423160414.208,2215937310.72,1,1,1,1,0,1,0,0,6,NA,NA,1921563.625
"12075",1998,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,428741033.984,2239913263.104,1,1,1,1,0,1,0,0,6,NA,NA,1851290.875
"12076",1999,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,466867093.504,2196686503.936,1,1,1,1,0,1,0,0,6,NA,NA,1743289.375
"12077",2000,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,476609150.976,1947208384.512,1,1,1,1,0,1,0,0,6,NA,NA,1821696.5
"12078",2001,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,493954334.72,1947928363.008,1,1,1,1,0,1,0,0,6,NA,NA,1784591.125
"12079",2002,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,523968577.536,2076303425.536,1,1,1,1,0,1,0,0,6,NA,NA,2029999.625
"12080",2003,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,618356473.856,2502313639.936,1,1,1,1,0,1,0,0,6,53.4,6.1,2357426.25
"12081",2004,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,721585635.328,2815593021.44,1,1,1,1,0,1,0,0,6,49.5,6.1,2683453.75
"12082",2005,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,834215018.496,2857558605.824,1,1,1,1,0,1,0,0,6,62,4.9,3477975.75
"12083",2006,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,949116796.928,2998466510.848,1,1,1,1,0,1,0,0,6,78.4,5.3,3851692.75
"12084",2007,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1238700130.304,3435506696.192,1,1,1,1,0,1,0,0,6,74.6,5.8,4726288.5
"12085",2008,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1224097005.568,3747055403.008,1,1,1,1,0,1,0,0,6,70.1,5.8,5915160
"12086",2009,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1365372436.48,3412770160.64,1,1,1,1,0,1,0,0,6,66.1,4.9,5843118.5
"12087",2010,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1708458901.504,3412008894.464,1,1,1,1,0,1,0,0,6,50.5,5,5989522
"12088",2011,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1880100175.872,3752110063.616,1,1,1,1,0,1,0,0,6,42,4.8,8260405.5
"12089",2012,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1858744745.984,3533242368,1,1,1,1,0,1,0,0,6,43.1,5,7133617
"12090",2013,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,1876797161.472,3730260623.36,1,1,1,1,0,1,0,0,6,41.2,5,8081263
"12091",2014,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,2035393495.04,3879276642.304,1,1,1,1,0,1,0,0,6,16.2,8.9,7745218.5
"12092",2015,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,2111751061.504,3363599810.56,1,1,1,1,0,1,0,0,6,14.3,2,7023455.5
"12093",2016,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,2263522476.032,3466756882.432,1,1,1,1,0,1,0,0,6,13.8,1.9,7178091
"12094",2017,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,2652754685.835,3682602479.929,1,1,1,1,0,1,0,0,6,15,6.8,8232072
"12095",2018,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,2713165057.513,3963767526.251,1,1,1,1,0,1,0,0,6,14.4,6.5,8953438
"12096",2019,"IND","DEU",356,276,0,6528.24,0,0,0,0.01,2868929415.617,3861123558.039,1,1,1,1,0,1,0,0,6,7.2,6.5,8569427
"12097",1948,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,NA,NA,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12098",1949,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,20593000.448,32849000.448,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12099",1950,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,19986999.296,28807999.488,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12100",1951,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,20814000.128,35143000.064,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12101",1952,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,20447000.576,41600000,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12102",1953,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,21919000.576,43399999.488,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12103",1954,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,20141000.704,45943001.088,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12104",1955,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,21475999.744,49200001.024,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12105",1956,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,24611999.744,54656999.424,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12106",1957,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,24996999.168,58905001.984,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12107",1958,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,28153999.36,58192998.4,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12108",1959,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,29268000.768,54812000.256,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12109",1960,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,37679276.032,62651473.92,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12110",1961,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,39920451.584,68346740.736,1,1,0,0,0,1,0,0,6,NA,NA,NA
"12111",1962,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,42900865.024,76313780.224,1,1,0,0,0,1,0,0,6,NA,NA,17408.023
"12112",1963,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,49271095.296,85551112.192,1,1,0,0,0,1,0,0,6,NA,NA,17528.184
"12113",1964,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,57470779.392,94906597.376,1,1,0,0,0,1,0,0,6,NA,NA,25018.684
"12114",1965,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,60599263.232,102160572.416,1,1,0,0,0,1,0,0,6,NA,NA,22302.408
"12115",1966,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,46669803.52,110597464.064,1,1,0,0,0,1,0,0,6,NA,NA,26675.926
"12116",1967,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,51014156.288,119466139.648,1,1,0,0,0,1,0,0,6,NA,NA,21679.055
"12117",1968,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,54016413.696,129847107.584,1,1,0,0,0,1,0,0,6,NA,NA,23338.613
"12118",1969,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,59472994.304,140725501.952,1,1,0,0,0,1,0,0,6,NA,NA,30153.926
"12119",1970,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,63517184,148948860.928,1,1,0,0,0,1,0,0,6,NA,NA,24509.285
"12120",1971,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,68532273.152,166564462.592,1,1,0,0,0,1,0,0,6,NA,NA,28338.771
"12121",1972,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,72716599.296,204283478.016,1,1,0,0,0,1,0,0,6,NA,NA,52625.605
"12122",1973,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,87014948.864,265381560.32,1,1,0,0,0,1,0,0,6,NA,NA,58220.637
"12123",1974,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,101271486.464,286526177.28,1,1,0,0,0,1,0,0,6,NA,NA,89453.844
"12124",1975,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,100199514.112,362000908.288,1,1,0,0,0,1,0,0,6,NA,NA,110831.375
"12125",1976,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,104518115.328,373410267.136,1,1,0,0,0,1,0,0,6,NA,NA,133259.734
"12126",1977,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,123617837.056,411464302.592,1,1,0,0,0,1,0,0,6,NA,NA,168695.359
"12127",1978,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,139708694.528,508183150.592,1,1,0,0,0,1,0,0,6,NA,NA,179792.344
"12128",1979,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,155674329.088,615834124.288,1,1,0,0,0,1,0,0,6,NA,NA,201061.781
"12129",1980,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,189594124.288,703525289.984,1,1,0,0,0,1,0,0,6,NA,NA,167650.391
"12130",1981,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,196883480.576,617589637.12,1,1,0,0,0,1,0,0,6,NA,NA,156338.141
"12131",1982,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,204234358.784,586837000.192,1,1,0,0,0,1,0,0,6,NA,NA,141262.297
"12132",1983,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,222090280.96,561852121.088,1,1,0,0,0,1,0,0,6,NA,NA,155121.172
"12133",1984,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,215878238.208,532648787.968,1,1,0,0,0,1,0,0,6,NA,NA,160736.563
"12134",1985,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,236589105.152,555197136.896,1,1,0,0,0,1,0,0,6,NA,NA,167247.75
"12135",1986,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,253352443.904,774556286.976,1,1,0,0,0,1,0,0,6,NA,NA,212999.484
"12136",1987,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,283926986.752,938368434.176,1,1,0,0,0,1,0,0,6,NA,NA,292431.063
"12137",1988,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,301790953.472,1023504023.552,1,1,0,0,0,1,0,0,6,NA,NA,292971.938
"12138",1989,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,301233733.632,1030122373.12,1,1,0,0,0,1,0,0,6,NA,NA,393322.406
"12139",1990,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,326608027.648,1275300544.512,1,1,0,0,0,1,0,0,6,NA,NA,422365.313
"12140",1991,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,274842353.664,1275563343.872,1,1,0,0,0,1,0,0,6,NA,NA,426253.125
"12141",1992,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,293262360.576,1408724893.696,1,1,0,0,0,1,0,0,6,NA,NA,526810.313
"12142",1993,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,284193718.272,1330094931.968,1,1,0,0,0,1,0,0,6,NA,NA,504308.219
"12143",1994,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,333014466.56,1401636388.864,1,1,0,0,0,1,0,0,6,NA,NA,582116.938
"12144",1995,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,366599634.944,1609892233.216,1,1,1,1,0,1,0,0,6,NA,NA,744711.125
"12145",1996,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,399786901.504,1614245396.48,1,1,1,1,0,1,0,0,6,NA,NA,718936.625
"12146",1997,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,423160414.208,1460709097.472,1,1,1,1,0,1,0,0,6,NA,NA,763864
"12147",1998,"IND","FRA",356,250,0,7038.913,0,0,0,0.014,428741033.984,1510758285.312,1,1,1,1,0,1,0,0,6,NA,NA,836559
